 SOUID,    DATE,   TG, Q_TG
102254,19840218,  -60,    0
102254,19840219,  -37,    0
102254,19840220,  -29,    0
102254,19840221,   -5,    0
102254,19840222,   -9,    0
102254,19840223,    1,    0
102254,19840224,   -1,    0
102254,19840225,   -2,    0
102254,19840226,   18,    0
102254,19840227,   25,    0
102254,19840228,   16,    0
102254,19840229,   13,    0
102254,19840301,    5,    0
102254,19840302,   12,    0
102254,19840303,   21,    0
102254,19840304,   -2,    0
102254,19840305,   16,    0
102254,19840306,   41,    0
102254,19840307,   44,    0
102254,19840308,    8,    0
102254,19840309,   -8,    0
102254,19840310,   -6,    0
102254,19840311,   -3,    0
102254,19840312,   -3,    0
102254,19840313,   28,    0
102254,19840314,   40,    0
102254,19840315,   29,    0
102254,19840316,    9,    0
102254,19840317,   15,    0
102254,19840318,   15,    0
102254,19840319,  -10,    0
102254,19840320,   -3,    0
102254,19840321,   11,    0
102254,19840322,   16,    0
102254,19840323,   18,    0
102254,19840324,   42,    0
102254,19840325,   34,    0
102254,19840326,   47,    0
102254,19840327,   64,    0
102254,19840328,   94,    0
102254,19840329,   94,    0
102254,19840330,   49,    0
102254,19840331,   36,    0
102254,19840401,   37,    0
102254,19840402,    2,    0
102254,19840403,   11,    0
102254,19840404,   13,    0
102254,19840405,   36,    0
102254,19840406,   55,    0
102254,19840407,   52,    0
102254,19840408,   61,    0
102254,19840409,   54,    0
102254,19840410,   51,    0
102254,19840411,   80,    0
102254,19840412,   68,    0
102254,19840413,   63,    0
102254,19840414,   99,    0
102254,19840415,  143,    0
102254,19840416,   73,    0
102254,19840417,   60,    0
102254,19840418,   66,    0
102254,19840419,   80,    0
102254,19840420,  103,    0
102254,19840421,  131,    0
102254,19840422,  157,    0
102254,19840423,  128,    0
102254,19840424,  118,    0
102254,19840425,  127,    0
102254,19840426,  103,    0
102254,19840427,   66,    0
102254,19840428,   57,    0
102254,19840429,   94,    0
102254,19840430,  112,    0
102254,19840501,   89,    0
102254,19840502,  133,    0
102254,19840503,  147,    0
102254,19840504,  153,    0
102254,19840505,  154,    0
102254,19840506,  127,    0
102254,19840507,   82,    0
102254,19840508,   62,    0
102254,19840509,   69,    0
102254,19840510,   79,    0
102254,19840511,   84,    0
102254,19840512,   79,    0
102254,19840513,  104,    0
102254,19840514,  134,    0
102254,19840515,  131,    0
102254,19840516,  153,    0
102254,19840517,  137,    0
102254,19840518,  151,    0
102254,19840519,  179,    0
102254,19840520,  170,    0
102254,19840521,  173,    0
102254,19840522,  119,    0
102254,19840523,  107,    0
102254,19840524,  116,    0
102254,19840525,  126,    0
102254,19840526,  143,    0
102254,19840527,  151,    0
102254,19840528,  140,    0
102254,19840529,  106,    0
102254,19840530,  132,    0
102254,19840531,  139,    0
102254,19840601,  145,    0
102254,19840602,  156,    0
102254,19840603,  204,    0
102254,19840604,  206,    0
102254,19840605,  142,    0
102254,19840606,  114,    0
102254,19840607,  129,    0
102254,19840608,  143,    0
102254,19840609,  123,    0
102254,19840610,  115,    0
102254,19840611,  123,    0
102254,19840612,  142,    0
102254,19840613,  160,    0
102254,19840614,  155,    0
102254,19840615,  122,    0
102254,19840616,  120,    0
102254,19840617,  125,    0
102254,19840618,  147,    0
102254,19840619,  175,    0
102254,19840620,  195,    0
102254,19840621,  204,    0
102254,19840622,  150,    0
102254,19840623,  128,    0
102254,19840624,  109,    0
102254,19840625,  107,    0
102254,19840626,  117,    0
102254,19840627,  160,    0
102254,19840628,  136,    0
102254,19840629,  113,    0
102254,19840630,  107,    0
102254,19840701,  127,    0
102254,19840702,  123,    0
102254,19840703,  100,    0
102254,19840704,  119,    0
102254,19840705,  118,    0
102254,19840706,  118,    0
102254,19840707,  147,    0
102254,19840708,  177,    0
102254,19840709,  211,    0
102254,19840710,  238,    0
102254,19840711,  272,    0
102254,19840712,  207,    0
102254,19840713,  171,    0
102254,19840714,  152,    0
102254,19840715,  147,    0
102254,19840716,  137,    0
102254,19840717,  136,    0
102254,19840718,  138,    0
102254,19840719,  142,    0
102254,19840720,  138,    0
102254,19840721,  142,    0
102254,19840722,  146,    0
102254,19840723,  148,    0
102254,19840724,  143,    0
102254,19840725,  147,    0
102254,19840726,  144,    0
102254,19840727,  148,    0
102254,19840728,  152,    0
102254,19840729,  186,    0
102254,19840730,  212,    0
102254,19840731,  233,    0
102254,19840801,  182,    0
102254,19840802,  183,    0
102254,19840803,  216,    0
102254,19840804,  197,    0
102254,19840805,  180,    0
102254,19840806,  160,    0
102254,19840807,  160,    0
102254,19840808,  173,    0
102254,19840809,  162,    0
102254,19840810,  166,    0
102254,19840811,  176,    0
102254,19840812,  189,    0
102254,19840813,  182,    0
102254,19840814,  179,    0
102254,19840815,  164,    0
102254,19840816,  150,    0
102254,19840817,  145,    0
102254,19840818,  143,    0
102254,19840819,  177,    0
102254,19840820,  187,    0
102254,19840821,  193,    0
102254,19840822,  199,    0
102254,19840823,  205,    0
102254,19840824,  198,    0
102254,19840825,  201,    0
102254,19840826,  180,    0
102254,19840827,  157,    0
102254,19840828,  169,    0
102254,19840829,  183,    0
102254,19840830,  190,    0
102254,19840831,  197,    0
102254,19840901,  191,    0
102254,19840902,  175,    0
102254,19840903,  195,    0
102254,19840904,  182,    0
102254,19840905,  129,    0
102254,19840906,  114,    0
102254,19840907,  111,    0
102254,19840908,  104,    0
102254,19840909,  115,    0
102254,19840910,  122,    0
102254,19840911,  125,    0
102254,19840912,  123,    0
102254,19840913,  120,    0
102254,19840914,  139,    0
102254,19840915,  130,    0
102254,19840916,  138,    0
102254,19840917,  129,    0
102254,19840918,  113,    0
102254,19840919,  120,    0
102254,19840920,  134,    0
102254,19840921,  150,    0
102254,19840922,  116,    0
102254,19840923,  102,    0
102254,19840924,   88,    0
102254,19840925,  100,    0
102254,19840926,  101,    0
102254,19840927,  116,    0
102254,19840928,  120,    0
102254,19840929,  117,    0
102254,19840930,  134,    0
102254,19841001,  151,    0
102254,19841002,  122,    0
102254,19841003,  122,    0
102254,19841004,  119,    0
102254,19841005,   98,    0
102254,19841006,  109,    0
102254,19841007,  108,    0
102254,19841008,  109,    0
102254,19841009,  140,    0
102254,19841010,  131,    0
102254,19841011,  140,    0
102254,19841012,  102,    0
102254,19841013,   92,    0
102254,19841014,  126,    0
102254,19841015,  115,    0
102254,19841016,   83,    0
102254,19841017,  101,    0
102254,19841018,  124,    0
102254,19841019,  129,    0
102254,19841020,  125,    0
102254,19841021,   94,    0
102254,19841022,   85,    0
102254,19841023,  127,    0
102254,19841024,  101,    0
102254,19841025,  116,    0
102254,19841026,  111,    0
102254,19841027,   74,    0
102254,19841028,   38,    0
102254,19841029,   91,    0
102254,19841030,  127,    0
102254,19841031,   85,    0
102254,19841101,   76,    0
102254,19841102,   56,    0
102254,19841103,   54,    0
102254,19841104,   75,    0
102254,19841105,   43,    0
102254,19841106,   47,    0
102254,19841107,   40,    0
102254,19841108,   47,    0
102254,19841109,   54,    0
102254,19841110,   69,    0
102254,19841111,   65,    0
102254,19841112,   40,    0
102254,19841113,   38,    0
102254,19841114,   14,    0
102254,19841115,    3,    0
102254,19841116,   -2,    0
102254,19841117,   -4,    0
102254,19841118,    6,    0
102254,19841119,   20,    0
102254,19841120,   23,    0
102254,19841121,   48,    0
102254,19841122,   58,    0
102254,19841123,  104,    0
102254,19841124,  102,    0
102254,19841125,   85,    0
102254,19841126,   73,    0
102254,19841127,   56,    0
102254,19841128,   40,    0
102254,19841129,   44,    0
102254,19841130,   13,    0
102254,19841201,  -12,    0
102254,19841202,   -3,    0
102254,19841203,    0,    0
102254,19841204,   25,    0
102254,19841205,   15,    0
102254,19841206,   14,    0
102254,19841207,   33,    0
102254,19841208,  -19,    0
102254,19841209,   38,    0
102254,19841210,   61,    0
102254,19841211,   76,    0
102254,19841212,   40,    0
102254,19841213,  -13,    0
102254,19841214,  -20,    0
102254,19841215,  -21,    0
102254,19841216,  -35,    0
102254,19841217,  -31,    0
102254,19841218,   22,    0
102254,19841219,   17,    0
102254,19841220,   49,    0
102254,19841221,   55,    0
102254,19841222,   33,    0
102254,19841223,   16,    0
102254,19841224,   13,    0
102254,19841225,  -15,    0
102254,19841226,    5,    0
102254,19841227,  -20,    0
102254,19841228,  -31,    0
102254,19841229,  -15,    0
102254,19841230,  -24,    0
102254,19841231,  -31,    0
102254,19850101,  -14,    0
102254,19850102,  -44,    0
102254,19850103,  -62,    0
102254,19850104,  -79,    0
102254,19850105,  -69,    0
102254,19850106, -121,    0
102254,19850107, -129,    0
102254,19850108,  -97,    0
102254,19850109, -103,    0
102254,19850110,  -78,    0
102254,19850111,  -73,    0
102254,19850112,  -53,    0
102254,19850113, -118,    0
102254,19850114, -117,    0
102254,19850115,  -91,    0
102254,19850116,  -72,    0
102254,19850117, -104,    0
102254,19850118,  -64,    0
102254,19850119,  -65,    0
102254,19850120,  -62,    0
102254,19850121,  -23,    0
102254,19850122,   36,    0
102254,19850123,   21,    0
102254,19850124,    8,    0
102254,19850125,   21,    0
102254,19850126,   16,    0
102254,19850127,  -23,    0
102254,19850128,  -37,    0
102254,19850129,   -4,    0
102254,19850130,   45,    0
102254,19850131,   42,    0
102254,19850201,   63,    0
102254,19850202,   63,    0
102254,19850203,    2,    0
102254,19850204,  -15,    0
102254,19850205,   35,    0
102254,19850206,   24,    0
102254,19850207,  -18,    0
102254,19850208,  -56,    0
102254,19850209,  -64,    0
102254,19850210,  -75,    0
102254,19850211, -105,    0
102254,19850212, -122,    0
102254,19850213, -100,    0
102254,19850214,  -87,    0
102254,19850215,  -86,    0
102254,19850216,  -33,    0
102254,19850217,  -31,    0
102254,19850218,  -79,    0
102254,19850219,  -74,    0
102254,19850220,  -52,    0
102254,19850221,   -9,    0
102254,19850222,  -24,    0
102254,19850223,  -14,    0
102254,19850224,   40,    0
102254,19850225,   51,    0
102254,19850226,   38,    0
102254,19850227,    4,    0
102254,19850228,   -5,    0
102254,19850301,    2,    0
102254,19850302,   36,    0
102254,19850303,   42,    0
102254,19850304,   36,    0
102254,19850305,   59,    0
102254,19850306,   26,    0
102254,19850307,   30,    0
102254,19850308,   29,    0
102254,19850309,    9,    0
102254,19850310,    0,    0
102254,19850311,   16,    0
102254,19850312,    3,    0
102254,19850313,   12,    0
102254,19850314,   12,    0
102254,19850315,   18,    0
102254,19850316,    5,    0
102254,19850317,    6,    0
102254,19850318,   -3,    0
102254,19850319,    7,    0
102254,19850320,   18,    0
102254,19850321,   31,    0
102254,19850322,   60,    0
102254,19850323,   69,    0
102254,19850324,   56,    0
102254,19850325,   60,    0
102254,19850326,   72,    0
102254,19850327,   60,    0
102254,19850328,   17,    0
102254,19850329,   18,    0
102254,19850330,   84,    0
102254,19850331,   96,    0
102254,19850401,   93,    0
102254,19850402,  107,    0
102254,19850403,  111,    0
102254,19850404,  160,    0
102254,19850405,  173,    0
102254,19850406,  119,    0
102254,19850407,   99,    0
102254,19850408,  110,    0
102254,19850409,   96,    0
102254,19850410,   84,    0
102254,19850411,   85,    0
102254,19850412,   83,    0
102254,19850413,   71,    0
102254,19850414,   73,    0
102254,19850415,   67,    0
102254,19850416,   62,    0
102254,19850417,   76,    0
102254,19850418,  106,    0
102254,19850419,  114,    0
102254,19850420,  121,    0
102254,19850421,  107,    0
102254,19850422,  108,    0
102254,19850423,   45,    0
102254,19850424,   49,    0
102254,19850425,   43,    0
102254,19850426,   39,    0
102254,19850427,   37,    0
102254,19850428,   30,    0
102254,19850429,   31,    0
102254,19850430,   62,    0
102254,19850501,   65,    0
102254,19850502,   52,    0
102254,19850503,   48,    0
102254,19850504,   69,    0
102254,19850505,  102,    0
102254,19850506,  136,    0
102254,19850507,  181,    0
102254,19850508,  159,    0
102254,19850509,  118,    0
102254,19850510,  128,    0
102254,19850511,  145,    0
102254,19850512,  154,    0
102254,19850513,  182,    0
102254,19850514,  199,    0
102254,19850515,  165,    0
102254,19850516,  145,    0
102254,19850517,  136,    0
102254,19850518,  153,    0
102254,19850519,  166,    0
102254,19850520,  182,    0
102254,19850521,  179,    0
102254,19850522,  149,    0
102254,19850523,  131,    0
102254,19850524,  131,    0
102254,19850525,  178,    0
102254,19850526,  209,    0
102254,19850527,  222,    0
102254,19850528,  195,    0
102254,19850529,  136,    0
102254,19850530,  151,    0
102254,19850531,  163,    0
102254,19850601,  168,    0
102254,19850602,  179,    0
102254,19850603,  183,    0
102254,19850604,  202,    0
102254,19850605,  202,    0
102254,19850606,  176,    0
102254,19850607,  179,    0
102254,19850608,  119,    0
102254,19850609,  110,    0
102254,19850610,  112,    0
102254,19850611,  117,    0
102254,19850612,  116,    0
102254,19850613,  110,    0
102254,19850614,  119,    0
102254,19850615,   98,    0
102254,19850616,  106,    0
102254,19850617,   97,    0
102254,19850618,  123,    0
102254,19850619,  151,    0
102254,19850620,  137,    0
102254,19850621,  141,    0
102254,19850622,  138,    0
102254,19850623,  145,    0
102254,19850624,  159,    0
102254,19850625,  148,    0
102254,19850626,  129,    0
102254,19850627,  129,    0
102254,19850628,  132,    0
102254,19850629,  145,    0
102254,19850630,  166,    0
102254,19850701,  143,    0
102254,19850702,  139,    0
102254,19850703,  153,    0
102254,19850704,  187,    0
102254,19850705,  205,    0
102254,19850706,  201,    0
102254,19850707,  157,    0
102254,19850708,  125,    0
102254,19850709,  147,    0
102254,19850710,  163,    0
102254,19850711,  169,    0
102254,19850712,  188,    0
102254,19850713,  211,    0
102254,19850714,  232,    0
102254,19850715,  201,    0
102254,19850716,  194,    0
102254,19850717,  175,    0
102254,19850718,  204,    0
102254,19850719,  181,    0
102254,19850720,  167,    0
102254,19850721,  137,    0
102254,19850722,  137,    0
102254,19850723,  169,    0
102254,19850724,  172,    0
102254,19850725,  177,    0
102254,19850726,  190,    0
102254,19850727,  186,    0
102254,19850728,  193,    0
102254,19850729,  189,    0
102254,19850730,  182,    0
102254,19850731,  160,    0
102254,19850801,  170,    0
102254,19850802,  163,    0
102254,19850803,  175,    0
102254,19850804,  145,    0
102254,19850805,  188,    0
102254,19850806,  153,    0
102254,19850807,  148,    0
102254,19850808,  156,    0
102254,19850809,  174,    0
102254,19850810,  176,    0
102254,19850811,  170,    0
102254,19850812,  176,    0
102254,19850813,  194,    0
102254,19850814,  246,    0
102254,19850815,  219,    0
102254,19850816,  189,    0
102254,19850817,  159,    0
102254,19850818,  145,    0
102254,19850819,  169,    0
102254,19850820,  170,    0
102254,19850821,  172,    0
102254,19850822,  178,    0
102254,19850823,  163,    0
102254,19850824,  181,    0
102254,19850825,  162,    0
102254,19850826,  157,    0
102254,19850827,  139,    0
102254,19850828,  141,    0
102254,19850829,  159,    0
102254,19850830,  172,    0
102254,19850831,  194,    0
102254,19850901,  177,    0
102254,19850902,  150,    0
102254,19850903,  133,    0
102254,19850904,  134,    0
102254,19850905,  127,    0
102254,19850906,  109,    0
102254,19850907,   95,    0
102254,19850908,  103,    0
102254,19850909,  115,    0
102254,19850910,  121,    0
102254,19850911,  152,    0
102254,19850912,  122,    0
102254,19850913,  149,    0
102254,19850914,  129,    0
102254,19850915,  125,    0
102254,19850916,  116,    0
102254,19850917,  148,    0
102254,19850918,  133,    0
102254,19850919,  185,    0
102254,19850920,  168,    0
102254,19850921,  181,    0
102254,19850922,  180,    0
102254,19850923,  139,    0
102254,19850924,  138,    0
102254,19850925,  132,    0
102254,19850926,  125,    0
102254,19850927,  129,    0
102254,19850928,  139,    0
102254,19850929,  110,    0
102254,19850930,  131,    0
102254,19851001,  141,    0
102254,19851002,  152,    0
102254,19851003,  188,    0
102254,19851004,  205,    0
102254,19851005,  177,    0
102254,19851006,  144,    0
102254,19851007,  141,    0
102254,19851008,  123,    0
102254,19851009,  101,    0
102254,19851010,  120,    0
102254,19851011,  139,    0
102254,19851012,   99,    0
102254,19851013,   90,    0
102254,19851014,  114,    0
102254,19851015,  116,    0
102254,19851016,   90,    0
102254,19851017,  110,    0
102254,19851018,  102,    0
102254,19851019,   84,    0
102254,19851020,   74,    0
102254,19851021,   33,    0
102254,19851022,   57,    0
102254,19851023,   43,    0
102254,19851024,   25,    0
102254,19851025,   29,    0
102254,19851026,   29,    0
102254,19851027,   16,    0
102254,19851028,   35,    0
102254,19851029,   59,    0
102254,19851030,   40,    0
102254,19851031,   22,    0
102254,19851101,   40,    0
102254,19851102,   51,    0
102254,19851103,   43,    0
102254,19851104,   15,    0
102254,19851105,   81,    0
102254,19851106,   51,    0
102254,19851107,   60,    0
102254,19851108,   57,    0
102254,19851109,  105,    0
102254,19851110,   90,    0
102254,19851111,   28,    0
102254,19851112,   18,    0
102254,19851113,    8,    0
102254,19851114,   18,    0
102254,19851115,   10,    0
102254,19851116,   -8,    0
102254,19851117,  -20,    0
102254,19851118,  -25,    0
102254,19851119,  -44,    0
102254,19851120,  -39,    0
102254,19851121,  -29,    0
102254,19851122,  -25,    0
102254,19851123,  -23,    0
102254,19851124,   -3,    0
102254,19851125,  -11,    0
102254,19851126,  -37,    0
102254,19851127,  -19,    0
102254,19851128,   -3,    0
102254,19851129,   -3,    0
102254,19851130,  -15,    0
102254,19851201,  -10,    0
102254,19851202,   76,    0
102254,19851203,  112,    0
102254,19851204,  106,    0
102254,19851205,  111,    0
102254,19851206,   75,    0
102254,19851207,   78,    0
102254,19851208,   59,    0
102254,19851209,   62,    0
102254,19851210,   48,    0
102254,19851211,   23,    0
102254,19851212,   14,    0
102254,19851213,    3,    0
102254,19851214,   54,    0
102254,19851215,   93,    0
102254,19851216,   91,    0
102254,19851217,   64,    0
102254,19851218,   49,    0
102254,19851219,   53,    0
102254,19851220,   53,    0
102254,19851221,   63,    0
102254,19851222,   30,    0
102254,19851223,   32,    0
102254,19851224,   23,    0
102254,19851225,   45,    0
102254,19851226,   66,    0
102254,19851227,  -11,    0
102254,19851228,  -38,    0
102254,19851229,  -31,    0
102254,19851230,  -35,    0
102254,19851231,  -93,    0
102254,19860101,  -96,    0
102254,19860102,  -36,    0
102254,19860103,   27,    0
102254,19860104,  -18,    0
102254,19860105,  -15,    0
102254,19860106,   16,    0
102254,19860107,  -10,    0
102254,19860108,  -25,    0
102254,19860109, -101,    0
102254,19860110, -102,    0
102254,19860111,   30,    0
102254,19860112,   25,    0
102254,19860113,   32,    0
102254,19860114,   43,    0
102254,19860115,   24,    0
102254,19860116,   -3,    0
102254,19860117,  -25,    0
102254,19860118,  -13,    0
102254,19860119,   62,    0
102254,19860120,   46,    0
102254,19860121,   48,    0
102254,19860122,   44,    0
102254,19860123,   52,    0
102254,19860124,   26,    0
102254,19860125,   16,    0
102254,19860126,  -12,    0
102254,19860127,  -23,    0
102254,19860128,  -28,    0
102254,19860129,  -16,    0
102254,19860130,    8,    0
102254,19860131,    3,    0
102254,19860201,   20,    0
102254,19860202,  -11,    0
102254,19860203,  -31,    0
102254,19860204,  -55,    0
102254,19860205,  -69,    0
102254,19860206,  -63,    0
102254,19860207,  -74,    0
102254,19860208, -110,    0
102254,19860209, -147,    0
102254,19860210,  -34,    0
102254,19860211,  -36,    0
102254,19860212, -102,    0
102254,19860213,  -89,    0
102254,19860214,  -48,    0
102254,19860215,  -53,    0
102254,19860216,  -45,    0
102254,19860217,  -65,    0
102254,19860218,  -54,    0
102254,19860219,  -64,    0
102254,19860220,  -73,    0
102254,19860221,  -88,    0
102254,19860222, -155,    0
102254,19860223, -146,    0
102254,19860224, -119,    0
102254,19860225,  -85,    0
102254,19860226, -133,    0
102254,19860227, -150,    0
102254,19860228,  -86,    0
102254,19860301,  -50,    0
102254,19860302,  -41,    0
102254,19860303,  -79,    0
102254,19860304,  -56,    0
102254,19860305,   34,    0
102254,19860306,   38,    0
102254,19860307,   31,    0
102254,19860308,   21,    0
102254,19860309,    8,    0
102254,19860310,   23,    0
102254,19860311,   17,    0
102254,19860312,   12,    0
102254,19860313,   27,    0
102254,19860314,   33,    0
102254,19860315,   48,    0
102254,19860316,   39,    0
102254,19860317,   52,    0
102254,19860318,   59,    0
102254,19860319,   58,    0
102254,19860320,   57,    0
102254,19860321,   52,    0
102254,19860322,   39,    0
102254,19860323,   50,    0
102254,19860324,   33,    0
102254,19860325,   52,    0
102254,19860326,   50,    0
102254,19860327,   67,    0
102254,19860328,   97,    0
102254,19860329,   66,    0
102254,19860330,   49,    0
102254,19860331,   56,    0
102254,19860401,   56,    0
102254,19860402,   57,    0
102254,19860403,   56,    0
102254,19860404,   46,    0
102254,19860405,   36,    0
102254,19860406,   37,    0
102254,19860407,   58,    0
102254,19860408,   49,    0
102254,19860409,   30,    0
102254,19860410,   -1,    0
102254,19860411,  -19,    0
102254,19860412,  -25,    0
102254,19860413,   -2,    0
102254,19860414,   25,    0
102254,19860415,   88,    0
102254,19860416,  106,    0
102254,19860417,   98,    0
102254,19860418,   81,    0
102254,19860419,   67,    0
102254,19860420,   61,    0
102254,19860421,   96,    0
102254,19860422,  102,    0
102254,19860423,   98,    0
102254,19860424,  123,    0
102254,19860425,  112,    0
102254,19860426,   83,    0
102254,19860427,  128,    0
102254,19860428,  148,    0
102254,19860429,  149,    0
102254,19860430,  125,    0
102254,19860501,  123,    0
102254,19860502,  162,    0
102254,19860503,  184,    0
102254,19860504,  179,    0
102254,19860505,  189,    0
102254,19860506,  198,    0
102254,19860507,  174,    0
102254,19860508,  128,    0
102254,19860509,  112,    0
102254,19860510,  130,    0
102254,19860511,  139,    0
102254,19860512,  140,    0
102254,19860513,  155,    0
102254,19860514,  128,    0
102254,19860515,  119,    0
102254,19860516,  117,    0
102254,19860517,  137,    0
102254,19860518,  181,    0
102254,19860519,  161,    0
102254,19860520,  179,    0
102254,19860521,  176,    0
102254,19860522,  167,    0
102254,19860523,  182,    0
102254,19860524,  131,    0
102254,19860525,  143,    0
102254,19860526,  184,    0
102254,19860527,  192,    0
102254,19860528,  151,    0
102254,19860529,  114,    0
102254,19860530,   92,    0
102254,19860531,   96,    0
102254,19860601,  103,    0
102254,19860602,  126,    0
102254,19860603,  139,    0
102254,19860604,  107,    0
102254,19860605,   93,    0
102254,19860606,   83,    0
102254,19860607,  101,    0
102254,19860608,  113,    0
102254,19860609,  145,    0
102254,19860610,  181,    0
102254,19860611,  116,    0
102254,19860612,  122,    0
102254,19860613,  142,    0
102254,19860614,  172,    0
102254,19860615,  202,    0
102254,19860616,  228,    0
102254,19860617,  247,    0
102254,19860618,  196,    0
102254,19860619,  195,    0
102254,19860620,  202,    0
102254,19860621,  152,    0
102254,19860622,  172,    0
102254,19860623,  187,    0
102254,19860624,  167,    0
102254,19860625,  193,    0
102254,19860626,  204,    0
102254,19860627,  208,    0
102254,19860628,  211,    0
102254,19860629,  188,    0
102254,19860630,  196,    0
102254,19860701,  220,    0
102254,19860702,  234,    0
102254,19860703,  243,    0
102254,19860704,  216,    0
102254,19860705,  219,    0
102254,19860706,  178,    0
102254,19860707,  156,    0
102254,19860708,  136,    0
102254,19860709,  137,    0
102254,19860710,  127,    0
102254,19860711,  128,    0
102254,19860712,  119,    0
102254,19860713,  127,    0
102254,19860714,  146,    0
102254,19860715,  173,    0
102254,19860716,  208,    0
102254,19860717,  223,    0
102254,19860718,  165,    0
102254,19860719,  152,    0
102254,19860720,  159,    0
102254,19860721,  162,    0
102254,19860722,  182,    0
102254,19860723,  159,    0
102254,19860724,  131,    0
102254,19860725,  141,    0
102254,19860726,  173,    0
102254,19860727,  196,    0
102254,19860728,  221,    0
102254,19860729,  230,    0
102254,19860730,  191,    0
102254,19860731,  214,    0
102254,19860801,  191,    0
102254,19860802,  211,    0
102254,19860803,  250,    0
102254,19860804,  255,    0
102254,19860805,  180,    0
102254,19860806,  181,    0
102254,19860807,  215,    0
102254,19860808,  181,    0
102254,19860809,  166,    0
102254,19860810,  186,    0
102254,19860811,  205,    0
102254,19860812,  181,    0
102254,19860813,  174,    0
102254,19860814,  184,    0
102254,19860815,  197,    0
102254,19860816,  183,    0
102254,19860817,  159,    0
102254,19860818,  148,    0
102254,19860819,  152,    0
102254,19860820,  134,    0
102254,19860821,  132,    0
102254,19860822,  137,    0
102254,19860823,  136,    0
102254,19860824,  130,    0
102254,19860825,  130,    0
102254,19860826,  128,    0
102254,19860827,  146,    0
102254,19860828,  134,    0
102254,19860829,  126,    0
102254,19860830,  123,    0
102254,19860831,  131,    0
102254,19860901,  120,    0
102254,19860902,  138,    0
102254,19860903,  132,    0
102254,19860904,  117,    0
102254,19860905,  122,    0
102254,19860906,  132,    0
102254,19860907,  126,    0
102254,19860908,  111,    0
102254,19860909,   96,    0
102254,19860910,   90,    0
102254,19860911,   92,    0
102254,19860912,  108,    0
102254,19860913,  114,    0
102254,19860914,  163,    0
102254,19860915,  106,    0
102254,19860916,   90,    0
102254,19860917,   88,    0
102254,19860918,   90,    0
102254,19860919,   84,    0
102254,19860920,  102,    0
102254,19860921,  131,    0
102254,19860922,  131,    0
102254,19860923,  141,    0
102254,19860924,  120,    0
102254,19860925,   77,    0
102254,19860926,   88,    0
102254,19860927,  110,    0
102254,19860928,  121,    0
102254,19860929,  136,    0
102254,19860930,  133,    0
102254,19861001,  116,    0
102254,19861002,  133,    0
102254,19861003,  120,    0
102254,19861004,   77,    0
102254,19861005,   82,    0
102254,19861006,  124,    0
102254,19861007,  142,    0
102254,19861008,  127,    0
102254,19861009,  119,    0
102254,19861010,  120,    0
102254,19861011,  118,    0
102254,19861012,  111,    0
102254,19861013,   95,    0
102254,19861014,  124,    0
102254,19861015,  127,    0
102254,19861016,  109,    0
102254,19861017,  106,    0
102254,19861018,   63,    0
102254,19861019,   83,    0
102254,19861020,   75,    0
102254,19861021,   85,    0
102254,19861022,   94,    0
102254,19861023,   73,    0
102254,19861024,   65,    0
102254,19861025,   61,    0
102254,19861026,   91,    0
102254,19861027,   78,    0
102254,19861028,   77,    0
102254,19861029,   87,    0
102254,19861030,   49,    0
102254,19861031,   64,    0
102254,19861101,   96,    0
102254,19861102,   64,    0
102254,19861103,   47,    0
102254,19861104,   60,    0
102254,19861105,   65,    0
102254,19861106,   80,    0
102254,19861107,   60,    0
102254,19861108,   64,    0
102254,19861109,   52,    0
102254,19861110,   65,    0
102254,19861111,   97,    0
102254,19861112,   88,    0
102254,19861113,   70,    0
102254,19861114,   45,    0
102254,19861115,   69,    0
102254,19861116,   96,    0
102254,19861117,  102,    0
102254,19861118,   82,    0
102254,19861119,   93,    0
102254,19861120,   88,    0
102254,19861121,   33,    0
102254,19861122,   47,    0
102254,19861123,   60,    0
102254,19861124,   63,    0
102254,19861125,  102,    0
102254,19861126,   94,    0
102254,19861127,   60,    0
102254,19861128,   23,    0
102254,19861129,   -6,    0
102254,19861130,   -7,    0
102254,19861201,  -12,    0
102254,19861202,   53,    0
102254,19861203,   79,    0
102254,19861204,   90,    0
102254,19861205,   88,    0
102254,19861206,   58,    0
102254,19861207,    6,    0
102254,19861208,   45,    0
102254,19861209,   39,    0
102254,19861210,   41,    0
102254,19861211,   25,    0
102254,19861212,   -5,    0
102254,19861213,   -5,    0
102254,19861214,   27,    0
102254,19861215,   17,    0
102254,19861216,   27,    0
102254,19861217,   34,    0
102254,19861218,   53,    0
102254,19861219,   32,    0
102254,19861220,   21,    0
102254,19861221,  -16,    0
102254,19861222,  -48,    0
102254,19861223,  -37,    0
102254,19861224,  -32,    0
102254,19861225,  -32,    0
102254,19861226,   -3,    0
102254,19861227,   12,    0
102254,19861228,   32,    0
102254,19861229,   68,    0
102254,19861230,   17,    0
102254,19861231,   59,    0
102254,19870101,   39,    0
102254,19870102,  -34,    0
102254,19870103,  -89,    0
102254,19870104,  -51,    0
102254,19870105,   21,    0
102254,19870106,   -1,    0
102254,19870107,  -50,    0
102254,19870108,  -63,    0
102254,19870109,  -55,    0
102254,19870110, -118,    0
102254,19870111, -162,    0
102254,19870112, -130,    0
102254,19870113, -174,    0
102254,19870114, -188,    0
102254,19870115, -144,    0
102254,19870116, -112,    0
